event_id,method,slot,timestamp,allocated_curtailment_kW,dispatch_target_kW,gpu_load_kW,active_gpus
2,SA,11,2025-03-29 13:00:00,20.73697362143738,16.589578897149902,16.523316474579705,55.0
2,SA,12,2025-03-29 13:15:00,21.401953712836164,17.121562970268933,17.626024788324045,58.0
2,SA,13,2025-03-29 13:30:00,21.38419516405902,17.107356131247215,17.626024788324045,58.0
2,SA,14,2025-03-29 13:45:00,21.243098603113125,16.9944788824905,17.626024788324045,58.0
2,SA,15,2025-03-29 14:00:00,20.44951814432829,16.359614515462635,15.68139130898745,50.0
2,SA,16,2025-03-29 14:15:00,20.37213379253595,16.29770703402876,15.68139130898745,50.0
2,SA,17,2025-03-29 14:30:00,20.288590397658226,16.23087231812658,15.68139130898745,50.0
2,SA,18,2025-03-29 14:45:00,20.39439639378849,16.315517115030794,15.68139130898745,50.0
2,SA,19,2025-03-29 15:00:00,20.49398821832692,16.395190574661537,15.68139130898745,50.0
2,SA,20,2025-03-29 15:15:00,19.283826284213347,15.427061027370678,15.68139130898745,50.0
2,SA,21,2025-03-29 15:30:00,18.251058113862342,14.600846491089875,13.736757829650854,42.0
2,SA,22,2025-03-29 15:45:00,16.67658830023402,13.341270640187217,13.736757829650854,42.0
2,SA,23,2025-03-29 16:00:00,16.11198950681053,12.889591605448423,13.736757829650854,42.0
